dx_id,kk,ss,bb,pp,log10(period)
12128,48,2,515190,2147483647,447.9
12129,48,2,515301,2147483647,447.9
12130,48,2,515309,2147483647,447.9
12131,48,2,515436,2147483647,447.9
12132,48,2,515492,2147483647,447.9
12133,48,2,515576,2147483647,447.9
12134,48,2,515875,2147483647,447.9
12135,48,2,515927,2147483647,447.9
12136,48,2,516043,2147483647,447.9
12137,48,2,516389,2147483647,447.9
12138,48,2,516469,2147483647,447.9
12139,48,2,516568,2147483647,447.9
12140,48,2,516757,2147483647,447.9
12141,48,2,517160,2147483647,447.9
12142,48,2,517699,2147483647,447.9
12143,48,2,517764,2147483647,447.9
12144,48,2,517947,2147483647,447.9
12145,48,2,518143,2147483647,447.9
12146,48,2,518426,2147483647,447.9
12147,48,2,518598,2147483647,447.9
12148,48,2,518617,2147483647,447.9
12149,48,2,518929,2147483647,447.9
12150,48,2,518965,2147483647,447.9
12151,48,2,519131,2147483647,447.9
12152,48,2,519783,2147483647,447.9
12153,48,2,520024,2147483647,447.9
12154,48,2,520559,2147483647,447.9
12155,48,2,520794,2147483647,447.9
12156,48,2,520892,2147483647,447.9
12157,48,2,521225,2147483647,447.9
12158,48,2,521226,2147483647,447.9
12159,48,2,521396,2147483647,447.9
12160,48,2,521681,2147483647,447.9
12161,48,2,521727,2147483647,447.9
12162,48,2,522053,2147483647,447.9
12163,48,2,522217,2147483647,447.9
12164,48,2,522397,2147483647,447.9
12165,48,2,522461,2147483647,447.9
12166,48,2,522774,2147483647,447.9
12167,48,2,522839,2147483647,447.9
12168,48,2,523002,2147483647,447.9
12169,48,2,523232,2147483647,447.9
12170,48,2,523240,2147483647,447.9
12171,48,2,523281,2147483647,447.9
12172,48,2,523291,2147483647,447.9
12173,48,2,523610,2147483647,447.9
12174,48,2,523731,2147483647,447.9
12175,48,2,523812,2147483647,447.9
12176,48,2,523823,2147483647,447.9
12177,48,2,523980,2147483647,447.9
12178,48,2,524093,2147483647,447.9
12179,48,2,524176,2147483647,447.9
12180,48,2,524235,2147483647,447.9
12181,48,2,524282,2147483647,447.9
12182,48,2,524284,2147483647,447.9
12183,48,2,1039035,2147483647,447.9
12184,48,2,1039437,2147483647,447.9
12185,48,2,1039441,2147483647,447.9
12186,48,2,1039818,2147483647,447.9
12187,48,2,1039888,2147483647,447.9
12188,48,2,1040091,2147483647,447.9
12189,48,2,1040177,2147483647,447.9
12190,48,2,1040215,2147483647,447.9
12191,48,2,1040227,2147483647,447.9
12192,48,2,1040248,2147483647,447.9
12193,48,2,1040789,2147483647,447.9
12194,48,2,1040819,2147483647,447.9
12195,48,2,1040960,2147483647,447.9
12196,48,2,1040979,2147483647,447.9
12197,48,2,1041081,2147483647,447.9
12198,48,2,1041797,2147483647,447.9
12199,48,2,1041893,2147483647,447.9
12200,48,2,1041920,2147483647,447.9
12201,48,2,1042244,2147483647,447.9
12202,48,2,1042413,2147483647,447.9
12203,48,2,1042572,2147483647,447.9
12204,48,2,1042687,2147483647,447.9
12205,48,2,1042717,2147483647,447.9
12206,48,2,1042943,2147483647,447.9
12207,48,2,1042967,2147483647,447.9
12208,48,2,1043050,2147483647,447.9
12209,48,2,1043450,2147483647,447.9
12210,48,2,1043852,2147483647,447.9
12211,48,2,1043873,2147483647,447.9
12212,48,2,1044557,2147483647,447.9
12213,48,2,1044678,2147483647,447.9
12214,48,2,1044687,2147483647,447.9
12215,48,2,1044752,2147483647,447.9
12216,48,2,1044927,2147483647,447.9
12217,48,2,1045426,2147483647,447.9
12218,48,2,1045961,2147483647,447.9
12219,48,2,1046195,2147483647,447.9
12220,48,2,1046946,2147483647,447.9
12221,48,2,1046981,2147483647,447.9
12222,48,2,1047140,2147483647,447.9
12223,48,2,1047271,2147483647,447.9
12224,48,2,1047839,2147483647,447.9
12225,48,2,1048005,2147483647,447.9
12226,51,1,514145,2147483647,475.9
12227,51,1,514382,2147483647,475.9
12228,51,1,514616,2147483647,475.9
12229,51,1,514876,2147483647,475.9
12230,51,1,515088,2147483647,475.9
12231,51,1,515333,2147483647,475.9
12232,51,1,515341,2147483647,475.9
12233,51,1,515459,2147483647,475.9
12234,51,1,515832,2147483647,475.9
12235,51,1,516158,2147483647,475.9
12236,51,1,516386,2147483647,475.9
12237,51,1,516510,2147483647,475.9
12238,51,1,517090,2147483647,475.9
12239,51,1,517137,2147483647,475.9
12240,51,1,517291,2147483647,475.9
12241,51,1,517378,2147483647,475.9
12242,51,1,517406,2147483647,475.9
12243,51,1,518191,2147483647,475.9
12244,51,1,518490,2147483647,475.9
12245,51,1,518954,2147483647,475.9
12246,51,1,518969,2147483647,475.9
12247,51,1,519012,2147483647,475.9
12248,51,1,519085,2147483647,475.9
12249,51,1,519341,2147483647,475.9
12250,51,1,519467,2147483647,475.9
12251,51,1,519482,2147483647,475.9
12252,51,1,519714,2147483647,475.9
12253,51,1,519971,2147483647,475.9
12254,51,1,520168,2147483647,475.9
12255,51,1,520736,2147483647,475.9
12256,51,1,520807,2147483647,475.9
12257,51,1,520880,2147483647,475.9
12258,51,1,521062,2147483647,475.9
12259,51,1,521198,2147483647,475.9
12260,51,1,521204,2147483647,475.9
12261,51,1,521263,2147483647,475.9
12262,51,1,521287,2147483647,475.9
12263,51,1,521296,2147483647,475.9
12264,51,1,521973,2147483647,475.9
12265,51,1,522068,2147483647,475.9
12266,51,1,522794,2147483647,475.9
12267,51,1,523513,2147483647,475.9
12268,51,1,524046,2147483647,475.9
12269,51,1,1039008,2147483647,475.9
12270,51,1,1039079,2147483647,475.9
12271,51,1,1039127,2147483647,475.9
12272,51,1,1039431,2147483647,475.9
12273,51,1,1040099,2147483647,475.9
12274,51,1,1040122,2147483647,475.9
12275,51,1,1040274,2147483647,475.9
12276,51,1,1040276,2147483647,475.9
12277,51,1,1040308,2147483647,475.9
12278,51,1,1040339,2147483647,475.9
12279,51,1,1040378,2147483647,475.9
12280,51,1,1040447,2147483647,475.9
12281,51,1,1040655,2147483647,475.9
12282,51,1,1040809,2147483647,475.9
12283,51,1,1040980,2147483647,475.9
12284,51,1,1041093,2147483647,475.9
12285,51,1,1041187,2147483647,475.9
12286,51,1,1041228,2147483647,475.9
12287,51,1,1041887,2147483647,475.9
12288,51,1,1041929,2147483647,475.9
12289,51,1,1042001,2147483647,475.9
12290,51,1,1042101,2147483647,475.9
12291,51,1,1042343,2147483647,475.9
12292,51,1,1042426,2147483647,475.9
12293,51,1,1042458,2147483647,475.9
12294,51,1,1042735,2147483647,475.9
12295,51,1,1043010,2147483647,475.9
12296,51,1,1043187,2147483647,475.9
12297,51,1,1043218,2147483647,475.9
12298,51,1,1043221,2147483647,475.9
12299,51,1,1043300,2147483647,475.9
12300,51,1,1043772,2147483647,475.9
12301,51,1,1043952,2147483647,475.9
12302,51,1,1043963,2147483647,475.9
12303,51,1,1043965,2147483647,475.9
12304,51,1,1044004,2147483647,475.9
12305,51,1,1044096,2147483647,475.9
12306,51,1,1044329,2147483647,475.9
12307,51,1,1044336,2147483647,475.9
12308,51,1,1045180,2147483647,475.9
12309,51,1,1045556,2147483647,475.9
12310,51,1,1045677,2147483647,475.9
12311,51,1,1045762,2147483647,475.9
12312,51,1,1046159,2147483647,475.9
12313,51,1,1046300,2147483647,475.9
12314,51,1,1046372,2147483647,475.9
12315,51,1,1046420,2147483647,475.9
12316,51,1,1046470,2147483647,475.9
12317,51,1,1046522,2147483647,475.9
12318,51,1,1046550,2147483647,475.9
12319,51,1,1046766,2147483647,475.9
12320,51,1,1046817,2147483647,475.9
12321,51,1,1046886,2147483647,475.9
12322,51,1,1047014,2147483647,475.9
12323,51,1,1047298,2147483647,475.9
12324,51,1,1047843,2147483647,475.9
12325,51,1,1047884,2147483647,475.9
12326,51,1,1047930,2147483647,475.9
12327,51,1,1047996,2147483647,475.9
12328,51,1,1048039,2147483647,475.9
12329,51,1,1048277,2147483647,475.9
12330,51,1,1048383,2147483647,475.9
12331,51,2,509030,2147483647,475.9
12332,51,2,509208,2147483647,475.9
12333,51,2,509388,2147483647,475.9
12334,51,2,509855,2147483647,475.9
12335,51,2,510419,2147483647,475.9
12336,51,2,510673,2147483647,475.9
12337,51,2,510680,2147483647,475.9
12338,51,2,510805,2147483647,475.9
12339,51,2,511036,2147483647,475.9
12340,51,2,511196,2147483647,475.9
12341,51,2,511832,2147483647,475.9
12342,51,2,511864,2147483647,475.9
12343,51,2,511867,2147483647,475.9
12344,51,2,511971,2147483647,475.9
12345,51,2,512503,2147483647,475.9
12346,51,2,512659,2147483647,475.9
12347,51,2,512773,2147483647,475.9
12348,51,2,512822,2147483647,475.9
12349,51,2,512977,2147483647,475.9
12350,51,2,513153,2147483647,475.9
12351,51,2,513212,2147483647,475.9
12352,51,2,513234,2147483647,475.9
12353,51,2,513244,2147483647,475.9
12354,51,2,513517,2147483647,475.9
12355,51,2,514087,2147483647,475.9
12356,51,2,514287,2147483647,475.9
12357,51,2,514304,2147483647,475.9
12358,51,2,514568,2147483647,475.9
12359,51,2,514832,2147483647,475.9
12360,51,2,514900,2147483647,475.9
12361,51,2,515051,2147483647,475.9
12362,51,2,515160,2147483647,475.9
12363,51,2,515203,2147483647,475.9
12364,51,2,515281,2147483647,475.9
12365,51,2,515401,2147483647,475.9
12366,51,2,515516,2147483647,475.9
12367,51,2,516007,2147483647,475.9
12368,51,2,516067,2147483647,475.9
12369,51,2,516523,2147483647,475.9
12370,51,2,516660,2147483647,475.9
12371,51,2,516974,2147483647,475.9
12372,51,2,517162,2147483647,475.9
12373,51,2,517197,2147483647,475.9
12374,51,2,517302,2147483647,475.9
12375,51,2,517425,2147483647,475.9
12376,51,2,517448,2147483647,475.9
12377,51,2,517960,2147483647,475.9
12378,51,2,518484,2147483647,475.9
12379,51,2,518579,2147483647,475.9
12380,51,2,518854,2147483647,475.9
12381,51,2,519104,2147483647,475.9
12382,51,2,519244,2147483647,475.9
12383,51,2,519445,2147483647,475.9
12384,51,2,519906,2147483647,475.9
12385,51,2,520289,2147483647,475.9
12386,51,2,520715,2147483647,475.9
12387,51,2,520841,2147483647,475.9
12388,51,2,520984,2147483647,475.9
12389,51,2,521180,2147483647,475.9
12390,51,2,521423,2147483647,475.9
12391,51,2,521557,2147483647,475.9
12392,51,2,521799,2147483647,475.9
12393,51,2,521826,2147483647,475.9
12394,51,2,521962,2147483647,475.9
12395,51,2,522068,2147483647,475.9
12396,51,2,522260,2147483647,475.9
12397,51,2,522863,2147483647,475.9
12398,51,2,523189,2147483647,475.9
12399,51,2,523400,2147483647,475.9
12400,51,2,523420,2147483647,475.9
12401,51,2,523449,2147483647,475.9
12402,51,2,523559,2147483647,475.9
12403,51,2,523568,2147483647,475.9
12404,51,2,523791,2147483647,475.9
12405,51,2,523858,2147483647,475.9
12406,51,2,524229,2147483647,475.9
12407,51,2,524259,2147483647,475.9
12408,51,2,1039687,2147483647,475.9
12409,51,2,1039919,2147483647,475.9
12410,51,2,1039941,2147483647,475.9
12411,51,2,1040336,2147483647,475.9
12412,51,2,1040375,2147483647,475.9
12413,51,2,1040419,2147483647,475.9
12414,51,2,1040525,2147483647,475.9
12415,51,2,1040577,2147483647,475.9
12416,51,2,1040825,2147483647,475.9
12417,51,2,1040912,2147483647,475.9
12418,51,2,1041115,2147483647,475.9
12419,51,2,1041378,2147483647,475.9
12420,51,2,1041600,2147483647,475.9
12421,51,2,1041631,2147483647,475.9
12422,51,2,1041662,2147483647,475.9
12423,51,2,1041664,2147483647,475.9
12424,51,2,1041744,2147483647,475.9
12425,51,2,1041916,2147483647,475.9
12426,51,2,1042337,2147483647,475.9
12427,51,2,1042534,2147483647,475.9
12428,51,2,1043155,2147483647,475.9
12429,51,2,1044180,2147483647,475.9
12430,51,2,1044184,2147483647,475.9
12431,51,2,1044295,2147483647,475.9
12432,51,2,1044405,2147483647,475.9
12433,51,2,1044526,2147483647,475.9
12434,51,2,1044603,2147483647,475.9
12435,51,2,1044730,2147483647,475.9
12436,51,2,1044947,2147483647,475.9
12437,51,2,1045740,2147483647,475.9
12438,51,2,1045982,2147483647,475.9
12439,51,2,1046485,2147483647,475.9
12440,51,2,1046518,2147483647,475.9
12441,51,2,1046670,2147483647,475.9
12442,51,2,1046798,2147483647,475.9
12443,51,2,1046956,2147483647,475.9
12444,51,2,1046958,2147483647,475.9
12445,51,2,1047029,2147483647,475.9
12446,51,2,1047052,2147483647,475.9
12447,51,2,1047625,2147483647,475.9
12448,51,2,1047844,2147483647,475.9
12449,51,2,1047855,2147483647,475.9
12450,51,2,1047924,2147483647,475.9
12451,51,2,1048090,2147483647,475.9
12452,51,2,1048134,2147483647,475.9
12453,51,2,1048516,2147483647,475.9
12454,52,1,513995,2147483647,485.3
12455,52,1,514021,2147483647,485.3
12456,52,1,514142,2147483647,485.3
12457,52,1,514384,2147483647,485.3
12458,52,1,514536,2147483647,485.3
12459,52,1,514775,2147483647,485.3
12460,52,1,514908,2147483647,485.3
12461,52,1,515199,2147483647,485.3
12462,52,1,515260,2147483647,485.3
12463,52,1,515284,2147483647,485.3
12464,52,1,515310,2147483647,485.3
12465,52,1,515387,2147483647,485.3
12466,52,1,515410,2147483647,485.3
12467,52,1,515456,2147483647,485.3
12468,52,1,515530,2147483647,485.3
12469,52,1,515815,2147483647,485.3
12470,52,1,515869,2147483647,485.3
12471,52,1,515982,2147483647,485.3
12472,52,1,516196,2147483647,485.3
12473,52,1,516412,2147483647,485.3
12474,52,1,516453,2147483647,485.3
12475,52,1,516794,2147483647,485.3
12476,52,1,516871,2147483647,485.3
12477,52,1,517138,2147483647,485.3
12478,52,1,517259,2147483647,485.3
12479,52,1,518258,2147483647,485.3
12480,52,1,518517,2147483647,485.3
12481,52,1,518540,2147483647,485.3
12482,52,1,518556,2147483647,485.3
12483,52,1,519025,2147483647,485.3
12484,52,1,519312,2147483647,485.3
12485,52,1,519494,2147483647,485.3
12486,52,1,520088,2147483647,485.3
12487,52,1,520098,2147483647,485.3
12488,52,1,520550,2147483647,485.3
12489,52,1,521336,2147483647,485.3
12490,52,1,521616,2147483647,485.3
12491,52,1,522188,2147483647,485.3
12492,52,1,522496,2147483647,485.3
12493,52,1,522515,2147483647,485.3
12494,52,1,522601,2147483647,485.3
12495,52,1,522910,2147483647,485.3
12496,52,1,523177,2147483647,485.3
12497,52,1,523214,2147483647,485.3
12498,52,1,523423,2147483647,485.3
12499,52,1,523499,2147483647,485.3
12500,52,1,523729,2147483647,485.3
12501,52,1,523909,2147483647,485.3
12502,52,1,1038407,2147483647,485.3
12503,52,1,1038889,2147483647,485.3
12504,52,1,1038900,2147483647,485.3
12505,52,1,1039071,2147483647,485.3
12506,52,1,1039183,2147483647,485.3
12507,52,1,1039855,2147483647,485.3
12508,52,1,1039993,2147483647,485.3
12509,52,1,1040020,2147483647,485.3
12510,52,1,1040215,2147483647,485.3
12511,52,1,1040264,2147483647,485.3
12512,52,1,1040534,2147483647,485.3
12513,52,1,1040840,2147483647,485.3
12514,52,1,1041027,2147483647,485.3
12515,52,1,1041065,2147483647,485.3
12516,52,1,1041395,2147483647,485.3
12517,52,1,1041570,2147483647,485.3
12518,52,1,1042196,2147483647,485.3
12519,52,1,1042282,2147483647,485.3
12520,52,1,1042358,2147483647,485.3
12521,52,1,1042365,2147483647,485.3
12522,52,1,1042562,2147483647,485.3
12523,52,1,1042609,2147483647,485.3
12524,52,1,1042630,2147483647,485.3
12525,52,1,1043269,2147483647,485.3
12526,52,1,1043411,2147483647,485.3
12527,52,1,1043578,2147483647,485.3
12528,52,1,1043905,2147483647,485.3
12529,52,1,1043929,2147483647,485.3
12530,52,1,1044038,2147483647,485.3
12531,52,1,1044151,2147483647,485.3
12532,52,1,1044226,2147483647,485.3
12533,52,1,1044357,2147483647,485.3
12534,52,1,1044486,2147483647,485.3
12535,52,1,1044595,2147483647,485.3
12536,52,1,1044682,2147483647,485.3
12537,52,1,1044824,2147483647,485.3
12538,52,1,1045270,2147483647,485.3
12539,52,1,1045304,2147483647,485.3
12540,52,1,1045328,2147483647,485.3
12541,52,1,1045825,2147483647,485.3
12542,52,1,1045887,2147483647,485.3
12543,52,1,1046180,2147483647,485.3
12544,52,1,1046213,2147483647,485.3
12545,52,1,1046229,2147483647,485.3
12546,52,1,1046251,2147483647,485.3
12547,52,1,1046438,2147483647,485.3
12548,52,1,1046595,2147483647,485.3
12549,52,1,1047239,2147483647,485.3
12550,52,1,1047692,2147483647,485.3
12551,52,1,1047709,2147483647,485.3
12552,52,1,1047872,2147483647,485.3
12553,52,1,1047903,2147483647,485.3
12554,52,1,1048274,2147483647,485.3
12555,52,2,508944,2147483647,485.3
12556,52,2,509297,2147483647,485.3
12557,52,2,509465,2147483647,485.3
12558,52,2,509504,2147483647,485.3
12559,52,2,509614,2147483647,485.3
12560,52,2,510203,2147483647,485.3
12561,52,2,510281,2147483647,485.3
12562,52,2,510401,2147483647,485.3
12563,52,2,510550,2147483647,485.3
12564,52,2,510870,2147483647,485.3
12565,52,2,510993,2147483647,485.3
12566,52,2,511106,2147483647,485.3
12567,52,2,511428,2147483647,485.3
12568,52,2,511742,2147483647,485.3
12569,52,2,512358,2147483647,485.3
12570,52,2,512403,2147483647,485.3
12571,52,2,512614,2147483647,485.3
12572,52,2,513536,2147483647,485.3
12573,52,2,513704,2147483647,485.3
12574,52,2,514831,2147483647,485.3
12575,52,2,514852,2147483647,485.3
12576,52,2,515113,2147483647,485.3
12577,52,2,515624,2147483647,485.3
12578,52,2,515694,2147483647,485.3
12579,52,2,515749,2147483647,485.3
12580,52,2,516077,2147483647,485.3
12581,52,2,516316,2147483647,485.3
12582,52,2,516673,2147483647,485.3
12583,52,2,516945,2147483647,485.3
12584,52,2,517045,2147483647,485.3
12585,52,2,517303,2147483647,485.3
12586,52,2,517533,2147483647,485.3
12587,52,2,518160,2147483647,485.3
12588,52,2,518186,2147483647,485.3
12589,52,2,518307,2147483647,485.3
12590,52,2,518422,2147483647,485.3
12591,52,2,518610,2147483647,485.3
12592,52,2,518752,2147483647,485.3
12593,52,2,519359,2147483647,485.3
12594,52,2,519381,2147483647,485.3
12595,52,2,519853,2147483647,485.3
12596,52,2,520271,2147483647,485.3
12597,52,2,520531,2147483647,485.3
12598,52,2,521070,2147483647,485.3
12599,52,2,521104,2147483647,485.3
12600,52,2,521520,2147483647,485.3
12601,52,2,522074,2147483647,485.3
12602,52,2,522132,2147483647,485.3
12603,52,2,522447,2147483647,485.3
12604,52,2,522568,2147483647,485.3
12605,52,2,522575,2147483647,485.3
12606,52,2,522690,2147483647,485.3
12607,52,2,522708,2147483647,485.3
12608,52,2,522889,2147483647,485.3
12609,52,2,522892,2147483647,485.3
12610,52,2,523115,2147483647,485.3
12611,52,2,523177,2147483647,485.3
12612,52,2,523326,2147483647,485.3
12613,52,2,523405,2147483647,485.3
12614,52,2,523540,2147483647,485.3
12615,52,2,1038212,2147483647,485.3
12616,52,2,1038243,2147483647,485.3
12617,52,2,1038315,2147483647,485.3
12618,52,2,1038349,2147483647,485.3
12619,52,2,1038844,2147483647,485.3
12620,52,2,1038852,2147483647,485.3
12621,52,2,1039395,2147483647,485.3
12622,52,2,1040181,2147483647,485.3
12623,52,2,1040545,2147483647,485.3
12624,52,2,1040900,2147483647,485.3
12625,52,2,1040938,2147483647,485.3
12626,52,2,1040979,2147483647,485.3
12627,52,2,1041054,2147483647,485.3
12628,52,2,1041773,2147483647,485.3
12629,52,2,1041985,2147483647,485.3
12630,52,2,1042208,2147483647,485.3
12631,52,2,1044357,2147483647,485.3
12632,52,2,1044403,2147483647,485.3
12633,52,2,1044466,2147483647,485.3
12634,52,2,1044509,2147483647,485.3
12635,52,2,1044523,2147483647,485.3
12636,52,2,1044557,2147483647,485.3
12637,52,2,1044703,2147483647,485.3
12638,52,2,1044717,2147483647,485.3
12639,52,2,1044813,2147483647,485.3
12640,52,2,1044946,2147483647,485.3
12641,52,2,1044966,2147483647,485.3
12642,52,2,1045043,2147483647,485.3
12643,52,2,1045047,2147483647,485.3
12644,52,2,1045360,2147483647,485.3
12645,52,2,1045388,2147483647,485.3
12646,52,2,1045505,2147483647,485.3
12647,52,2,1045531,2147483647,485.3
12648,52,2,1045713,2147483647,485.3
12649,52,2,1045830,2147483647,485.3
12650,52,2,1045843,2147483647,485.3
12651,52,2,1045856,2147483647,485.3
12652,52,2,1045990,2147483647,485.3
12653,52,2,1046252,2147483647,485.3
12654,52,2,1046423,2147483647,485.3
12655,52,2,1046428,2147483647,485.3
12656,52,2,1046445,2147483647,485.3
12657,52,2,1046890,2147483647,485.3
12658,52,2,1047074,2147483647,485.3
12659,52,2,1047225,2147483647,485.3
12660,52,2,1047238,2147483647,485.3
12661,52,2,1047263,2147483647,485.3
12662,52,2,1047593,2147483647,485.3
12663,52,2,1047611,2147483647,485.3
12664,52,2,1047624,2147483647,485.3
12665,52,2,1047975,2147483647,485.3
12666,52,2,1048145,2147483647,485.3
12667,52,2,1048394,2147483647,485.3
12668,60,1,512560,2147483647,559.9
12669,60,1,512619,2147483647,559.9
12670,60,1,512856,2147483647,559.9
12671,60,1,512954,2147483647,559.9
12672,60,1,513030,2147483647,559.9
12673,60,1,513334,2147483647,559.9
12674,60,1,513525,2147483647,559.9
12675,60,1,513733,2147483647,559.9
12676,60,1,513748,2147483647,559.9
12677,60,1,514116,2147483647,559.9
12678,60,1,514161,2147483647,559.9
12679,60,1,514210,2147483647,559.9
12680,60,1,514754,2147483647,559.9
12681,60,1,514796,2147483647,559.9
12682,60,1,515159,2147483647,559.9
12683,60,1,515381,2147483647,559.9
12684,60,1,515436,2147483647,559.9
12685,60,1,515817,2147483647,559.9
12686,60,1,516201,2147483647,559.9
12687,60,1,516530,2147483647,559.9
12688,60,1,516690,2147483647,559.9
12689,60,1,516930,2147483647,559.9
12690,60,1,517248,2147483647,559.9
12691,60,1,517460,2147483647,559.9
12692,60,1,518020,2147483647,559.9
12693,60,1,518385,2147483647,559.9
12694,60,1,519011,2147483647,559.9
12695,60,1,519050,2147483647,559.9
12696,60,1,519500,2147483647,559.9
12697,60,1,519690,2147483647,559.9
12698,60,1,519728,2147483647,559.9
12699,60,1,519770,2147483647,559.9
12700,60,1,519789,2147483647,559.9
12701,60,1,519913,2147483647,559.9
12702,60,1,520226,2147483647,559.9
12703,60,1,520331,2147483647,559.9
12704,60,1,520469,2147483647,559.9
12705,60,1,521079,2147483647,559.9
12706,60,1,521540,2147483647,559.9
12707,60,1,522047,2147483647,559.9
12708,60,1,522486,2147483647,559.9
12709,60,1,522579,2147483647,559.9
12710,60,1,523015,2147483647,559.9
12711,60,1,523223,2147483647,559.9
12712,60,1,523241,2147483647,559.9
12713,60,1,523540,2147483647,559.9
12714,60,1,523604,2147483647,559.9
12715,60,1,523889,2147483647,559.9
12716,60,1,523976,2147483647,559.9
12717,60,1,524137,2147483647,559.9
12718,60,1,1036697,2147483647,559.9
12719,60,1,1036782,2147483647,559.9
12720,60,1,1036859,2147483647,559.9
12721,60,1,1037001,2147483647,559.9
12722,60,1,1037046,2147483647,559.9
12723,60,1,1037291,2147483647,559.9
12724,60,1,1037726,2147483647,559.9
12725,60,1,1037798,2147483647,559.9
12726,60,1,1038470,2147483647,559.9
12727,60,1,1039016,2147483647,559.9
12728,60,1,1039323,2147483647,559.9
12729,60,1,1040335,2147483647,559.9
12730,60,1,1040411,2147483647,559.9
12731,60,1,1040789,2147483647,559.9
12732,60,1,1041031,2147483647,559.9
12733,60,1,1041294,2147483647,559.9
12734,60,1,1041585,2147483647,559.9
12735,60,1,1042024,2147483647,559.9
12736,60,1,1042055,2147483647,559.9
12737,60,1,1042232,2147483647,559.9
12738,60,1,1042414,2147483647,559.9
12739,60,1,1042500,2147483647,559.9
12740,60,1,1042541,2147483647,559.9
12741,60,1,1043211,2147483647,559.9
12742,60,1,1043315,2147483647,559.9
12743,60,1,1044181,2147483647,559.9
12744,60,1,1044195,2147483647,559.9
12745,60,1,1044218,2147483647,559.9
12746,60,1,1044989,2147483647,559.9
12747,60,1,1045170,2147483647,559.9
12748,60,1,1045176,2147483647,559.9
12749,60,1,1045382,2147483647,559.9
12750,60,1,1046111,2147483647,559.9
12751,60,1,1046155,2147483647,559.9
12752,60,1,1046568,2147483647,559.9
12753,60,1,1046980,2147483647,559.9
12754,60,1,1047184,2147483647,559.9
12755,60,1,1047376,2147483647,559.9
12756,60,1,1047454,2147483647,559.9
12757,60,1,1048412,2147483647,559.9
12758,60,1,1048511,2147483647,559.9
12759,60,2,506489,2147483647,559.9
12760,60,2,506882,2147483647,559.9
12761,60,2,507037,2147483647,559.9
12762,60,2,507209,2147483647,559.9
12763,60,2,507537,2147483647,559.9
12764,60,2,507639,2147483647,559.9
12765,60,2,507837,2147483647,559.9
12766,60,2,507878,2147483647,559.9
12767,60,2,508645,2147483647,559.9
12768,60,2,509109,2147483647,559.9
12769,60,2,509274,2147483647,559.9
12770,60,2,509650,2147483647,559.9
12771,60,2,509902,2147483647,559.9
12772,60,2,510390,2147483647,559.9
12773,60,2,510474,2147483647,559.9
12774,60,2,510839,2147483647,559.9
12775,60,2,511125,2147483647,559.9
12776,60,2,511281,2147483647,559.9
12777,60,2,511561,2147483647,559.9
12778,60,2,511565,2147483647,559.9
12779,60,2,512013,2147483647,559.9
12780,60,2,512332,2147483647,559.9
12781,60,2,512385,2147483647,559.9
12782,60,2,512723,2147483647,559.9
12783,60,2,513270,2147483647,559.9
12784,60,2,513281,2147483647,559.9
12785,60,2,513562,2147483647,559.9
12786,60,2,513565,2147483647,559.9
12787,60,2,513741,2147483647,559.9
12788,60,2,513856,2147483647,559.9
12789,60,2,514155,2147483647,559.9
12790,60,2,514258,2147483647,559.9
12791,60,2,514298,2147483647,559.9
12792,60,2,514302,2147483647,559.9
12793,60,2,514315,2147483647,559.9
12794,60,2,514637,2147483647,559.9
12795,60,2,515310,2147483647,559.9
12796,60,2,515613,2147483647,559.9
12797,60,2,515657,2147483647,559.9
12798,60,2,515835,2147483647,559.9
12799,60,2,516423,2147483647,559.9
12800,60,2,516789,2147483647,559.9
12801,60,2,516833,2147483647,559.9
12802,60,2,516921,2147483647,559.9
12803,60,2,517191,2147483647,559.9
12804,60,2,517259,2147483647,559.9
12805,60,2,517332,2147483647,559.9
12806,60,2,517699,2147483647,559.9
12807,60,2,517970,2147483647,559.9
12808,60,2,518074,2147483647,559.9
12809,60,2,518461,2147483647,559.9
12810,60,2,518586,2147483647,559.9
12811,60,2,518601,2147483647,559.9
12812,60,2,518732,2147483647,559.9
12813,60,2,519312,2147483647,559.9
12814,60,2,519409,2147483647,559.9
12815,60,2,519867,2147483647,559.9
12816,60,2,519980,2147483647,559.9
12817,60,2,520040,2147483647,559.9
12818,60,2,520088,2147483647,559.9
12819,60,2,520612,2147483647,559.9
12820,60,2,520888,2147483647,559.9
12821,60,2,521301,2147483647,559.9
12822,60,2,521583,2147483647,559.9
12823,60,2,521640,2147483647,559.9
12824,60,2,521846,2147483647,559.9
12825,60,2,522019,2147483647,559.9
12826,60,2,522053,2147483647,559.9
12827,60,2,522285,2147483647,559.9
12828,60,2,522647,2147483647,559.9
12829,60,2,522686,2147483647,559.9
12830,60,2,522818,2147483647,559.9
12831,60,2,522949,2147483647,559.9
12832,60,2,523405,2147483647,559.9
12833,60,2,523599,2147483647,559.9
12834,60,2,523694,2147483647,559.9
12835,60,2,523829,2147483647,559.9
12836,60,2,524234,2147483647,559.9
12837,60,2,524238,2147483647,559.9
12838,60,2,1036859,2147483647,559.9
12839,60,2,1037016,2147483647,559.9
12840,60,2,1037421,2147483647,559.9
12841,60,2,1037529,2147483647,559.9
12842,60,2,1037678,2147483647,559.9
12843,60,2,1037686,2147483647,559.9
12844,60,2,1037723,2147483647,559.9
12845,60,2,1037823,2147483647,559.9
12846,60,2,1038010,2147483647,559.9
